Date,ASII,BBCA,BBNI,BBRI,BMRI,BSDE,INDF,JSMR,KLBF,PGAS,SMGR,TLKM,UNTR,UNVR,WIKA
2023-06-07,6800.0,9100.0,4575.0,5400.0,5025.0,1140.0,7450.0,3510.0,2050.0,1425.0,5850.0,4150.0,22850.0,4570.0,480.0
2023-06-08,6775.0,9125.0,4600.0,5475.0,5025.0,1120.0,7425.0,3620.0,2040.0,1430.0,5875.0,4170.0,23325.0,4600.0,500.0
2023-06-09,6800.0,9100.0,4612.5,5425.0,5125.0,1170.0,7425.0,3770.0,2050.0,1430.0,5925.0,4150.0,23075.0,4550.0,496.0
2023-06-12,6775.0,9150.0,4650.0,5400.0,5100.0,1165.0,7450.0,3770.0,2060.0,1315.0,6050.0,4050.0,23525.0,4610.0,500.0
2023-06-13,6750.0,9150.0,4562.5,5550.0,5100.0,1135.0,7350.0,3850.0,2080.0,1305.0,6000.0,4030.0,22975.0,4510.0,525.0
2023-06-14,6900.0,9075.0,4487.5,5550.0,5050.0,1155.0,7425.0,3900.0,2050.0,1305.0,5975.0,4000.0,22975.0,4440.0,530.0
2023-06-15,6875.0,9050.0,4550.0,5525.0,5125.0,1140.0,7450.0,3910.0,2080.0,1315.0,6075.0,4020.0,23150.0,4520.0,515.0
2023-06-16,6850.0,9050.0,4512.5,5550.0,5150.0,1125.0,7275.0,3940.0,2100.0,1310.0,6000.0,3970.0,22900.0,4390.0,505.0
2023-06-19,6875.0,9000.0,4525.0,5525.0,5125.0,1165.0,7400.0,3840.0,2070.0,1315.0,6000.0,3960.0,23150.0,4380.0,550.0
2023-06-20,6800.0,9050.0,4537.5,5550.0,5100.0,1145.0,7150.0,3690.0,2070.0,1315.0,6025.0,3990.0,23125.0,4300.0,525.0
2023-06-21,6925.0,9125.0,4550.0,5575.0,5100.0,1135.0,7375.0,3690.0,2050.0,1305.0,6025.0,3980.0,23350.0,4360.0,530.0
2023-06-22,6775.0,9050.0,4525.0,5475.0,5075.0,1130.0,7225.0,3680.0,2020.0,1310.0,6025.0,3940.0,23525.0,4250.0,535.0
2023-06-23,6775.0,9050.0,4512.5,5400.0,5075.0,1115.0,7300.0,3640.0,2050.0,1305.0,6125.0,3950.0,23375.0,4270.0,525.0
2023-06-26,6800.0,9075.0,4562.5,5450.0,5125.0,1110.0,7325.0,3720.0,2070.0,1305.0,6150.0,3990.0,23275.0,4230.0,505.0
2023-06-27,6775.0,9150.0,4575.0,5425.0,5200.0,1095.0,7350.0,3800.0,2050.0,1305.0,6075.0,4000.0,23275.0,4260.0,505.0
2023-07-03,6825.0,9075.0,4612.5,5475.0,5350.0,1085.0,7250.0,3810.0,2020.0,1310.0,6075.0,4000.0,23050.0,4310.0,500.0
2023-07-04,6775.0,9050.0,4550.0,5450.0,5250.0,1065.0,7375.0,3830.0,1985.0,1340.0,6075.0,3970.0,23100.0,4330.0,494.0
2023-07-05,6775.0,9050.0,4575.0,5450.0,5275.0,1075.0,7425.0,3940.0,2010.0,1345.0,6175.0,3980.0,23700.0,4310.0,510.0
2023-07-06,6800.0,9075.0,4550.0,5425.0,5300.0,1080.0,7450.0,3980.0,1990.0,1360.0,6250.0,3960.0,24050.0,4250.0,500.0
2023-07-07,6825.0,9025.0,4537.5,5375.0,5150.0,1070.0,7275.0,3940.0,1990.0,1350.0,6425.0,3960.0,23750.0,4240.0,490.0
2023-07-10,6775.0,9050.0,4525.0,5400.0,5175.0,1115.0,7250.0,3860.0,2000.0,1350.0,6425.0,3950.0,24100.0,4250.0,484.0
2023-07-11,6800.0,9025.0,4487.5,5425.0,5275.0,1095.0,7300.0,3900.0,2030.0,1340.0,6550.0,3980.0,24475.0,4250.0,474.0
2023-07-12,6775.0,9175.0,4475.0,5450.0,5300.0,1105.0,7400.0,3840.0,2000.0,1340.0,6500.0,3980.0,24000.0,4210.0,478.0
2023-07-13,6800.0,9125.0,4450.0,5450.0,5350.0,1100.0,7450.0,3780.0,2020.0,1340.0,6725.0,3920.0,24150.0,4250.0,492.0
2023-07-14,6750.0,9200.0,4462.5,5525.0,5400.0,1130.0,7450.0,3890.0,2070.0,1360.0,6875.0,3930.0,24150.0,4250.0,498.0
2023-07-17,6675.0,9175.0,4475.0,5575.0,5375.0,1125.0,7300.0,3810.0,2020.0,1370.0,6775.0,3910.0,24225.0,4270.0,515.0
2023-07-18,6575.0,9150.0,4450.0,5625.0,5350.0,1125.0,7350.0,3820.0,2000.0,1365.0,6775.0,3850.0,24250.0,4270.0,498.0
2023-07-20,6525.0,9150.0,4525.0,5625.0,5525.0,1180.0,7325.0,3820.0,1950.0,1370.0,6700.0,3850.0,24375.0,4220.0,492.0
2023-07-21,6450.0,9150.0,4525.0,5625.0,5550.0,1205.0,7325.0,3910.0,1970.0,1380.0,6950.0,3860.0,24500.0,4290.0,492.0
2023-07-24,6550.0,9100.0,4512.5,5600.0,5500.0,1200.0,7275.0,3840.0,1970.0,1395.0,6950.0,3900.0,25400.0,4290.0,492.0
2023-07-25,6500.0,9150.0,4512.5,5650.0,5550.0,1200.0,7175.0,3860.0,1965.0,1375.0,7000.0,3880.0,25400.0,4050.0,478.0
2023-07-26,6600.0,9350.0,4475.0,5675.0,5575.0,1185.0,7175.0,3820.0,1935.0,1385.0,6825.0,3880.0,26400.0,3970.0,478.0
2023-07-27,6525.0,9225.0,4450.0,5650.0,5625.0,1165.0,7250.0,3750.0,1905.0,1365.0,6675.0,3720.0,26375.0,3840.0,474.0
2023-07-28,6625.0,9125.0,4437.5,5700.0,5700.0,1170.0,7325.0,3830.0,1910.0,1370.0,6750.0,3720.0,26650.0,3870.0,456.0
2023-07-31,6850.0,9125.0,4437.5,5650.0,5725.0,1185.0,7325.0,3870.0,1915.0,1365.0,6975.0,3720.0,27525.0,3850.0,438.0
2023-08-01,6875.0,9125.0,4337.5,5700.0,5650.0,1195.0,7000.0,3850.0,1805.0,1385.0,6725.0,3750.0,27525.0,3770.0,420.0
2023-08-02,6850.0,9200.0,4437.5,5700.0,5700.0,1195.0,7050.0,3800.0,1795.0,1380.0,6825.0,3690.0,26725.0,3690.0,408.0
2023-08-03,6825.0,9250.0,4475.0,5700.0,5800.0,1215.0,7050.0,3810.0,1885.0,1385.0,7225.0,3720.0,27150.0,3770.0,394.0
2023-08-04,6800.0,9150.0,4500.0,5575.0,5775.0,1225.0,7050.0,3750.0,1875.0,1390.0,7075.0,3690.0,27325.0,3740.0,406.0
2023-08-07,6875.0,9275.0,4500.0,5700.0,5875.0,1190.0,7075.0,3710.0,1850.0,1395.0,6950.0,3680.0,27425.0,3720.0,392.0
2023-08-08,6850.0,9200.0,4462.5,5625.0,5900.0,1200.0,7000.0,3730.0,1855.0,1400.0,6850.0,3730.0,27525.0,3750.0,388.0
2023-08-09,6875.0,9400.0,4537.5,5700.0,5900.0,1180.0,6975.0,3650.0,1875.0,1395.0,6675.0,3770.0,27750.0,3720.0,370.0
2023-08-10,6750.0,9400.0,4550.0,5700.0,5975.0,1150.0,7075.0,3720.0,1845.0,1400.0,6650.0,3800.0,27600.0,3680.0,376.0
2023-08-11,6750.0,9400.0,4550.0,5650.0,5925.0,1150.0,7050.0,3740.0,1850.0,1405.0,6725.0,3810.0,27100.0,3700.0,388.0
2023-08-14,6800.0,9350.0,4600.0,5650.0,5950.0,1160.0,7050.0,3750.0,1850.0,1390.0,6850.0,3830.0,27450.0,3730.0,384.0
2023-08-15,6725.0,9300.0,4550.0,5575.0,5800.0,1175.0,7000.0,3670.0,1850.0,1460.0,6850.0,3820.0,27375.0,3730.0,392.0
2023-08-16,6750.0,9300.0,4550.0,5525.0,5800.0,1160.0,7100.0,3680.0,1870.0,1485.0,6925.0,3830.0,27500.0,3730.0,384.0
2023-08-18,6525.0,9250.0,4525.0,5575.0,5775.0,1120.0,7050.0,3700.0,1845.0,1495.0,6725.0,3760.0,26800.0,3690.0,384.0
2023-08-21,6475.0,9175.0,4562.5,5500.0,5825.0,1110.0,7000.0,3630.0,1845.0,1490.0,6700.0,3740.0,27075.0,3710.0,372.0
2023-08-22,6550.0,9300.0,4550.0,5575.0,5950.0,1120.0,7000.0,3610.0,1855.0,1525.0,6750.0,3750.0,27600.0,3710.0,376.0
2023-08-23,6550.0,9300.0,4537.5,5600.0,5850.0,1125.0,7075.0,3600.0,1810.0,1500.0,6725.0,3740.0,27875.0,3750.0,382.0
2023-08-24,6475.0,9200.0,4562.5,5550.0,5950.0,1120.0,7025.0,3560.0,1810.0,1450.0,6875.0,3720.0,26700.0,3720.0,378.0
2023-08-25,6450.0,9275.0,4550.0,5600.0,5900.0,1110.0,7125.0,3650.0,1810.0,1450.0,6875.0,3720.0,26050.0,3760.0,378.0
2023-08-28,6425.0,9200.0,4550.0,5550.0,6000.0,1135.0,7100.0,3690.0,1805.0,1455.0,6850.0,3700.0,26400.0,3780.0,374.0
2023-08-29,6400.0,9250.0,4575.0,5600.0,5950.0,1160.0,7150.0,4010.0,1860.0,1460.0,6875.0,3720.0,26350.0,3760.0,412.0
2023-08-30,6450.0,9200.0,4600.0,5525.0,5975.0,1140.0,7050.0,4410.0,1845.0,1395.0,6875.0,3810.0,26150.0,3740.0,404.0
2023-08-31,6450.0,9175.0,4587.5,5550.0,6025.0,1135.0,7100.0,4300.0,1815.0,1375.0,6800.0,3730.0,26000.0,3670.0,394.0
2023-09-01,6550.0,9225.0,4587.5,5575.0,6075.0,1125.0,7000.0,4410.0,1775.0,1355.0,6800.0,3720.0,26350.0,3660.0,396.0
2023-09-04,6600.0,9225.0,4725.0,5625.0,6100.0,1120.0,6900.0,4370.0,1785.0,1350.0,6775.0,3730.0,26825.0,3660.0,388.0
2023-09-05,6600.0,9225.0,4812.5,5625.0,6100.0,1110.0,6850.0,4460.0,1770.0,1350.0,6975.0,3740.0,27200.0,3620.0,390.0
2023-09-06,6525.0,9150.0,4787.5,5575.0,6050.0,1080.0,6875.0,4410.0,1740.0,1390.0,6875.0,3790.0,27400.0,3650.0,408.0
2023-09-07,6400.0,9175.0,4750.0,5450.0,5875.0,1050.0,6950.0,4430.0,1705.0,1355.0,6875.0,3760.0,27150.0,3630.0,404.0
2023-09-08,6400.0,9125.0,4687.5,5350.0,5900.0,1050.0,6925.0,4400.0,1720.0,1355.0,6925.0,3690.0,27300.0,3610.0,428.0
2023-09-11,6375.0,9125.0,4725.0,5425.0,5925.0,1045.0,6950.0,4510.0,1860.0,1355.0,7100.0,3700.0,26900.0,3650.0,434.0
2023-09-12,6300.0,9100.0,4650.0,5375.0,5875.0,1060.0,6850.0,4480.0,1820.0,1345.0,7025.0,3710.0,27075.0,3620.0,438.0
2023-09-13,6300.0,9075.0,4675.0,5400.0,5850.0,1050.0,6900.0,4500.0,1785.0,1435.0,6975.0,3710.0,27175.0,3590.0,468.0
2023-09-14,6325.0,9100.0,4725.0,5425.0,5825.0,1060.0,6700.0,4450.0,1785.0,1405.0,7000.0,3680.0,27400.0,3560.0,464.0
2023-09-15,6300.0,9000.0,4737.5,5375.0,5925.0,1040.0,6750.0,4440.0,1765.0,1380.0,7000.0,3720.0,28425.0,3500.0,446.0
2023-09-18,6300.0,9000.0,4675.0,5325.0,5900.0,1040.0,6600.0,4430.0,1815.0,1390.0,6875.0,3680.0,28100.0,3470.0,444.0
2023-09-19,6350.0,9075.0,4725.0,5375.0,6000.0,1025.0,6675.0,4440.0,1790.0,1385.0,6850.0,3730.0,28325.0,3580.0,458.0
2023-09-20,6300.0,9150.0,4787.5,5375.0,6075.0,1030.0,6800.0,4400.0,1750.0,1390.0,6875.0,3810.0,28500.0,3630.0,462.0
2023-09-21,6200.0,9125.0,4800.0,5350.0,6000.0,1025.0,6700.0,4400.0,1815.0,1375.0,6900.0,3810.0,28325.0,3770.0,446.0
2023-09-22,6200.0,9075.0,4875.0,5350.0,6000.0,1050.0,6775.0,4350.0,1780.0,1380.0,6850.0,3860.0,28350.0,3850.0,482.0
2023-09-25,6250.0,9000.0,5025.0,5300.0,6000.0,1030.0,6775.0,4320.0,1775.0,1385.0,6650.0,3770.0,28250.0,3820.0,478.0
2023-09-26,6200.0,8950.0,4987.5,5200.0,5925.0,1025.0,6700.0,4340.0,1805.0,1385.0,6550.0,3760.0,27750.0,3820.0,466.0
2023-09-27,6150.0,8875.0,5062.5,5225.0,6000.0,1025.0,6750.0,4350.0,1755.0,1375.0,6550.0,3720.0,28300.0,3770.0,464.0
2023-09-29,6225.0,8825.0,5162.5,5225.0,6025.0,1020.0,6625.0,4290.0,1755.0,1375.0,6425.0,3750.0,28250.0,3740.0,458.0
2023-10-02,6275.0,9075.0,5150.0,5250.0,6050.0,1055.0,6750.0,4280.0,1785.0,1375.0,6475.0,3750.0,27925.0,3700.0,462.0
2023-10-03,6200.0,9200.0,5212.5,5275.0,6075.0,1075.0,6725.0,4100.0,1795.0,1360.0,6400.0,3770.0,27000.0,3590.0,452.0
2023-10-04,6075.0,9200.0,5187.5,5250.0,6125.0,1045.0,6750.0,4090.0,1765.0,1360.0,6300.0,3780.0,26575.0,3580.0,432.0
2023-10-05,6025.0,9075.0,5187.5,5175.0,6125.0,1040.0,6875.0,4220.0,1835.0,1340.0,6250.0,3720.0,26150.0,3660.0,454.0
2023-10-06,6075.0,9025.0,5200.0,5175.0,6025.0,1040.0,6875.0,4140.0,1835.0,1355.0,6350.0,3780.0,26400.0,3800.0,442.0
2023-10-09,6125.0,9050.0,5100.0,5125.0,5900.0,1060.0,6850.0,4310.0,1780.0,1395.0,6600.0,3760.0,26700.0,3720.0,442.0
2023-10-10,6050.0,8925.0,5200.0,5175.0,6000.0,1045.0,6800.0,4400.0,1755.0,1400.0,6575.0,3810.0,26875.0,3670.0,440.0
2023-10-11,6050.0,8925.0,5175.0,5250.0,6050.0,1085.0,6750.0,4420.0,1750.0,1390.0,6525.0,3780.0,26275.0,3610.0,444.0
2023-10-12,5950.0,9050.0,5325.0,5300.0,6075.0,1090.0,6725.0,4540.0,1740.0,1385.0,6550.0,3830.0,25875.0,3630.0,422.0
2023-10-13,5975.0,9075.0,5175.0,5275.0,6075.0,1055.0,6700.0,4560.0,1750.0,1400.0,6575.0,3850.0,26075.0,3650.0,404.0
2023-10-16,5850.0,9100.0,5200.0,5250.0,6025.0,1040.0,6725.0,4500.0,1760.0,1400.0,6450.0,3760.0,26450.0,3650.0,388.0
2023-10-17,5850.0,8950.0,5200.0,5150.0,6000.0,1070.0,6850.0,4730.0,1825.0,1385.0,6575.0,3790.0,26375.0,3830.0,402.0
2023-10-18,5825.0,8850.0,5125.0,5150.0,5850.0,1060.0,6800.0,4600.0,1805.0,1385.0,6400.0,3750.0,26300.0,3820.0,398.0
2023-10-19,5725.0,8750.0,4940.0,5000.0,5725.0,1020.0,6750.0,4400.0,1800.0,1365.0,6475.0,3730.0,26025.0,3810.0,390.0
2023-10-20,5700.0,8975.0,4970.0,5050.0,5750.0,1005.0,6675.0,4460.0,1770.0,1360.0,6400.0,3700.0,25825.0,3860.0,388.0
2023-10-23,5600.0,8850.0,4990.0,5000.0,5675.0,970.0,6600.0,4210.0,1770.0,1335.0,6275.0,3610.0,25000.0,3840.0,384.0
2023-10-24,5800.0,8775.0,5000.0,5100.0,5750.0,1010.0,6725.0,4300.0,1825.0,1335.0,6325.0,3650.0,25250.0,3990.0,390.0
2023-10-25,5775.0,8875.0,4970.0,5175.0,5850.0,1000.0,6750.0,4380.0,1760.0,1345.0,6400.0,3600.0,26325.0,4080.0,384.0
2023-10-26,5725.0,8725.0,4880.0,4920.0,5700.0,990.0,6750.0,4250.0,1750.0,1325.0,6250.0,3480.0,26175.0,3980.0,382.0
2023-10-27,5725.0,8700.0,4850.0,5000.0,5700.0,1000.0,6750.0,4250.0,1755.0,1335.0,6175.0,3500.0,25525.0,3980.0,376.0
2023-10-30,5800.0,8850.0,4850.0,5000.0,5725.0,1005.0,6725.0,4160.0,1705.0,1270.0,6100.0,3420.0,24400.0,3790.0,376.0
2023-10-31,5775.0,8750.0,4790.0,4960.0,5675.0,1005.0,6650.0,4260.0,1690.0,1255.0,6100.0,3490.0,25125.0,3620.0,384.0
2023-11-01,5800.0,8600.0,4820.0,4830.0,5650.0,970.0,6650.0,4170.0,1605.0,1220.0,6050.0,3620.0,24100.0,3580.0,372.0
2023-11-02,5800.0,8850.0,4870.0,5000.0,5900.0,1005.0,6475.0,4290.0,1595.0,1230.0,6250.0,3620.0,23725.0,3590.0,374.0
2023-11-03,5900.0,8900.0,4890.0,5100.0,5825.0,1020.0,6375.0,4360.0,1590.0,1235.0,6200.0,3570.0,23775.0,3550.0,392.0
2023-11-06,5925.0,9050.0,4970.0,5200.0,5925.0,1045.0,6350.0,4450.0,1615.0,1235.0,6475.0,3650.0,23750.0,3620.0,396.0
2023-11-07,5825.0,8975.0,4940.0,5250.0,5875.0,1035.0,6375.0,4420.0,1605.0,1210.0,6450.0,3570.0,23375.0,3570.0,390.0
2023-11-08,5725.0,9000.0,4880.0,5225.0,5850.0,1030.0,6350.0,4410.0,1615.0,1140.0,6350.0,3520.0,22800.0,3600.0,390.0
2023-11-09,5750.0,9000.0,4860.0,5200.0,5875.0,1020.0,6325.0,4470.0,1620.0,1115.0,6375.0,3530.0,22875.0,3600.0,394.0
2023-11-10,5775.0,8825.0,4860.0,5075.0,5775.0,1015.0,6325.0,4350.0,1590.0,1125.0,6275.0,3550.0,23100.0,3590.0,390.0
2023-11-13,5650.0,8875.0,4890.0,5025.0,5825.0,1025.0,6450.0,4420.0,1600.0,1125.0,6350.0,3520.0,23250.0,3530.0,394.0
2023-11-14,5675.0,8925.0,4880.0,5075.0,5825.0,1005.0,6375.0,4550.0,1605.0,1130.0,6225.0,3500.0,23250.0,3480.0,404.0
2023-11-15,5750.0,9050.0,4980.0,5250.0,5925.0,1060.0,6425.0,4720.0,1610.0,1130.0,6275.0,3550.0,23400.0,3430.0,400.0
2023-11-16,5825.0,9075.0,4950.0,5250.0,5925.0,1045.0,6450.0,4750.0,1615.0,1135.0,6275.0,3540.0,23450.0,3460.0,418.0
2023-11-17,5700.0,9075.0,4980.0,5225.0,5900.0,1040.0,6425.0,4700.0,1620.0,1125.0,6625.0,3550.0,22875.0,3470.0,412.0
2023-11-20,5800.0,8875.0,4980.0,5250.0,5875.0,1035.0,6400.0,4660.0,1625.0,1145.0,6700.0,3590.0,22950.0,3460.0,416.0
2023-11-21,5775.0,8775.0,5075.0,5200.0,5875.0,1035.0,6425.0,4680.0,1605.0,1140.0,6625.0,3620.0,22775.0,3480.0,400.0
2023-11-22,5675.0,8875.0,5075.0,5275.0,5875.0,1025.0,6350.0,4500.0,1645.0,1135.0,6450.0,3610.0,22325.0,3500.0,388.0
2023-11-23,5700.0,8925.0,5150.0,5350.0,5900.0,1055.0,6350.0,4570.0,1640.0,1145.0,6450.0,3600.0,22525.0,3540.0,384.0
2023-11-24,5725.0,8925.0,5200.0,5400.0,5875.0,1060.0,6425.0,4570.0,1595.0,1140.0,6425.0,3620.0,22625.0,3530.0,380.0
2023-11-27,5625.0,8875.0,5275.0,5350.0,5900.0,1075.0,6400.0,4560.0,1625.0,1145.0,6500.0,3680.0,22450.0,3520.0,378.0
2023-11-28,5550.0,8875.0,5175.0,5350.0,5900.0,1060.0,6375.0,4670.0,1605.0,1130.0,6400.0,3770.0,22500.0,3600.0,394.0
2023-11-29,5525.0,8900.0,5225.0,5300.0,5850.0,1080.0,6425.0,4570.0,1605.0,1135.0,6400.0,3720.0,22450.0,3630.0,392.0
2023-11-30,5400.0,8975.0,5275.0,5275.0,5850.0,1060.0,6425.0,4650.0,1615.0,1115.0,6500.0,3760.0,21900.0,3650.0,378.0
2023-12-01,5750.0,8950.0,5250.0,5350.0,5900.0,1050.0,6325.0,4720.0,1665.0,1120.0,6550.0,3830.0,22150.0,3630.0,384.0
2023-12-04,5750.0,8925.0,5300.0,5500.0,6000.0,1035.0,6350.0,4670.0,1640.0,1125.0,6450.0,3810.0,22425.0,3630.0,376.0
2023-12-05,5725.0,8900.0,5300.0,5450.0,5975.0,1050.0,6475.0,4840.0,1660.0,1115.0,6375.0,3850.0,22050.0,3620.0,368.0
2023-12-06,5725.0,8800.0,5225.0,5425.0,5800.0,1025.0,6500.0,4940.0,1700.0,1125.0,6425.0,3920.0,21625.0,3510.0,344.0
2023-12-07,5675.0,8825.0,5275.0,5475.0,5750.0,1010.0,6450.0,4800.0,1670.0,1105.0,6300.0,3910.0,21700.0,3570.0,332.0
2023-12-08,5675.0,8750.0,5075.0,5375.0,5700.0,1015.0,6400.0,4850.0,1645.0,1105.0,6300.0,3940.0,22300.0,3510.0,316.0
2023-12-11,5600.0,8750.0,5175.0,5300.0,5775.0,1010.0,6375.0,4800.0,1630.0,1105.0,6125.0,3980.0,21825.0,3500.0,254.0
2023-12-12,5575.0,8700.0,5275.0,5325.0,5800.0,1020.0,6425.0,4910.0,1610.0,1090.0,6175.0,3910.0,21850.0,3430.0,232.0
2023-12-13,5525.0,8675.0,5175.0,5300.0,5725.0,1010.0,6400.0,4680.0,1610.0,1080.0,6225.0,3920.0,20925.0,3450.0,195.0
2023-12-14,5625.0,9050.0,5350.0,5550.0,5950.0,1045.0,6400.0,4800.0,1600.0,1090.0,6175.0,3940.0,21450.0,3400.0,242.0
2023-12-15,5650.0,9225.0,5275.0,5550.0,5900.0,1045.0,6325.0,4820.0,1600.0,1080.0,6200.0,3980.0,21275.0,3500.0,240.0
2023-12-18,5600.0,9200.0,5200.0,5500.0,5925.0,1030.0,6275.0,4780.0,1615.0,1065.0,6125.0,3970.0,21800.0,3410.0,240.0
2023-12-19,5625.0,9250.0,5200.0,5550.0,5975.0,1045.0,6325.0,4880.0,1660.0,1095.0,6175.0,3970.0,21825.0,3430.0,240.0
2023-12-20,5625.0,9300.0,5200.0,5550.0,5925.0,1060.0,6275.0,4800.0,1615.0,1105.0,6225.0,3960.0,21800.0,3460.0,240.0
2023-12-21,5550.0,9325.0,5150.0,5575.0,5975.0,1045.0,6275.0,4760.0,1600.0,1100.0,6150.0,3950.0,22000.0,3470.0,240.0
2023-12-22,5550.0,9325.0,5250.0,5675.0,5975.0,1060.0,6275.0,4790.0,1585.0,1100.0,6275.0,3960.0,22025.0,3470.0,240.0
2023-12-27,5550.0,9375.0,5275.0,5625.0,6000.0,1065.0,6350.0,4760.0,1620.0,1100.0,6275.0,3940.0,22425.0,3470.0,240.0
2023-12-28,5600.0,9400.0,5350.0,5725.0,6125.0,1100.0,6450.0,4750.0,1620.0,1130.0,6275.0,3960.0,22700.0,3540.0,240.0
2023-12-29,5650.0,9400.0,5375.0,5725.0,6050.0,1080.0,6450.0,4870.0,1610.0,1130.0,6400.0,3950.0,22625.0,3530.0,240.0
